tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
901667951396478977,First life lost from Harveys ruthless destruction. #2510BC,injured_or_dead_people,hurricane_harvey_2017,test,set1,Critical Rescue,first life lost from harveys ruthless destruction. 2510bc,57,8,Situational Awareness,False
903360670401429504,The Almighty God who kills and makes alive did this. Dont give His glory to any other #FearGod #Harvey #Mourn4Sin,injured_or_dead_people,hurricane_harvey_2017,test,set1,Critical Rescue,the almighty god who kills and makes alive did this. dont give his glory to any other feargod harvey mourn4sin,110,20,Irrelevant,False
1065687181015113728,RT @ALT_uscis: 30000 people in Northern California are spending thanksgiving homeless after the fires destroyed where they lived.,displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,30000 people in northern california are spending thanksgiving homeless after the fires destroyed where they lived.,114,16,Irrelevant,False
1061314021981413378,A quarter of a million people have been forced from their homes statewide as the Camp Fire in the north and two other major #fires -- Woolsey and Hill -- in Southern #California burned this weekend. #fire #news,displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,a quarter of a million people have been forced from their homes statewide as the camp fire in the north and two other major fires -- woolsey and hill -- in southern california burned this weekend. fire news,206,38,Situational Awareness,False
902731512579317762,Hurricane Harvey Death Toll Reaches 19. #PrayForTexas! Pray For the Residents! Pray For the Leaders! Pray For the Rescue Workers!,injured_or_dead_people,hurricane_harvey_2017,test,set1,Critical Rescue,hurricane harvey death toll reaches 19. prayfortexas! pray for the residents! pray for the leaders! pray for the rescue workers!,128,20,Irrelevant,False
1065464052590161920,"Aaron Rodgers slammed by brother Jordan for not calling parents, missing first step of compassion during California wildfires",missing_or_found_people,california_wildfires_2018,test,set2,Critical Rescue,"aaron rodgers slammed by brother jordan for not calling parents, missing first step of compassion during california wildfires",125,18,Situational Awareness,False
1064466210480373760,"The catastrophic #CampFire isnt even halfway done burning, officials predict Since the Camp Fire erupted 10 days ago, it has killed 76 people, destroyed more than 9,700 homes probably wont be fully contained until November 30, #Hell",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"the catastrophic campfire isnt even halfway done burning, officials predict since the camp fire erupted 10 days ago, it has killed 76 people, destroyed more than 9,700 homes probably wont be fully contained until november 30, hell",230,37,Situational Awareness,False
1061442138599116800,"Since Thursday, the fires already have claimed at least 11 lives, destroyed thousands of homes and other structures, and scorched hundreds of square miles.",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"since thursday, the fires already have claimed at least 11 lives, destroyed thousands of homes and other structures, and scorched hundreds of square miles.",155,24,Situational Awareness,False
1065497685090754560,Are they secretly burning more homes down that already survived the fire? Why wont they let residents back into their homes if their homes are still standing?,displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,are they secretly burning more homes down that already survived the fire? why wont they let residents back into their homes if their homes are still standing?,158,27,Situational Awareness,False
902663241867907072,These heartbreaking photos show Texans fleeing their homes as flood waters rise  #Harvey2017,displaced_people_and_evacuations,hurricane_harvey_2017,test,set1,Critical Rescue,these heartbreaking photos show texans fleeing their homes as flood waters rise harvey2017,90,13,Situational Awareness,False
1061178657274769409,"California is grappling with 3 furious infernos that have destroyed a city of 27,000, levelled 6,500 homes and killed 9. One is the state’s most destructive fire in history None were supposed to occur in November, after fire season ended But it’s now #climate havoc everywhere",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"california is grappling with 3 furious infernos that have destroyed a city of 27,000, levelled 6,500 homes and killed 9. one is the state s most destructive fire in history none were supposed to occur in november, after fire season ended but it s now climate havoc everywhere",275,48,Situational Awareness,False
1167508711763582984,Atlanta Motor Speedway opening camping facilities to Dorian evacuees,displaced_people_and_evacuations,hurricane_dorian_2019,test,set2,Critical Rescue,atlanta motor speedway opening camping facilities to dorian evacuees,68,9,Volunteering and Donations,False
902680430842871810,Some of our team members &amp; Council Member @BrendaStardig in #SpringBranch setting up a shelter #Harvey #HarrisCounty #Houston #houwx,displaced_people_and_evacuations,hurricane_harvey_2017,test,set1,Critical Rescue,some of our team members and council member in springbranch setting up a shelter harvey harriscounty houston houwx,114,18,Volunteering and Donations,False
1061689210535464965,Death toll up to 23 and winds will continue to increase today. The entire community is decimated and displaced residents will be in need for months. Link in my bio if inclined to donate. 100% of all donations will go to the organizations and agencies on the ground #CampFire,injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,death toll up to 23 and winds will continue to increase today. the entire community is decimated and displaced residents will be in need for months. link in my bio if inclined to donate. 100 of all donations will go to the organizations and agencies on the ground campfire,272,49,Volunteering and Donations,False
1168189850526322689,RT @cs_rescue: Shelters in #MartinCounty #FL are opening ahead of #HurricaneDorian #KnowYourZone #FLPrepares,displaced_people_and_evacuations,hurricane_dorian_2019,test,set2,Critical Rescue,shelters in martincounty fl are opening ahead of hurricanedorian knowyourzone flprepares,88,11,Situational Awareness,False
1062105971013513217,"7,000+ homes and other buildings lost, 33+ lives lost in current California fires. Cant see California getting a visit from our petulant President.",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"7,000 homes and other buildings lost, 33 lives lost in current california fires. cant see california getting a visit from our petulant president.",145,23,Situational Awareness,False
1168250281597030401,Check  for local evacuation updates #FLPrepares #Dorian #Dorian2019 #HurricaneDorian #Hurricane,displaced_people_and_evacuations,hurricane_dorian_2019,test,set2,Critical Rescue,check for local evacuation updates flprepares dorian dorian2019 hurricanedorian hurricane,89,10,Situational Awareness,False
1064557713256935432,"The Camp Fire is barely in the top 20 biggest fires in California history, but it is the deadliest by a factor of 3 and destroyed 5 times more buildings than the previous record. Its not really a forest fire; this is a town that burned to the ground.",injured_or_dead_people,california_wildfires_2018,test,set2,Critical Rescue,"the camp fire is barely in the top 20 biggest fires in california history, but it is the deadliest by a factor of 3 and destroyed 5 times more buildings than the previous record. its not really a forest fire this is a town that burned to the ground.",249,49,Situational Awareness,False
903366532624826373,VP Pence met with refugees of Hurricane Harvey as National Guard continues to rescue people! 32 people known dead according to authorties!,injured_or_dead_people,hurricane_harvey_2017,test,set1,Critical Rescue,vp pence met with refugees of hurricane harvey as national guard continues to rescue people! 32 people known dead according to authorties!,138,22,Volunteering and Donations,False
1168317250442530816,"Mandatory Evacuation issued for the coast in South Carolina. Although the center of Dorian is forecasted to stay offshore by 60-70 Miles, they’ll have tropical storm force winds here and tidal flooding. Small forecast track changes can mean big impact changes #wusa9weather @wusa9",displaced_people_and_evacuations,hurricane_dorian_2019,test,set2,Critical Rescue,"mandatory evacuation issued for the coast in south carolina. although the center of dorian is forecasted to stay offshore by 60-70 miles, they ll have tropical storm force winds here and tidal flooding. small forecast track changes can mean big impact changes wusa9weather",272,43,Situational Awareness,False
1064569441927745538,"Thousands of aggressive young Central American men are pounding on our border gates demanding asylum (refugee status), while Americans live in refugee camps in California. Americans first!",displaced_people_and_evacuations,california_wildfires_2018,test,set2,Critical Rescue,"thousands of aggressive young central american men are pounding on our border gates demanding asylum refugee status , while americans live in refugee camps in california. americans first!",187,28,Situational Awareness,False
1062037895874273280,A call out for help if you are near the California wildfires - missing senior relatives ὄ7ἿBὄ7ἿBὄ7ἿB,missing_or_found_people,california_wildfires_2018,test,set2,Critical Rescue,a call out for help if you are near the california wildfires - missing senior relatives ὄ7ἷbὄ7ἷbὄ7ἷb,100,17,Irrelevant,False
1106994784219119616,"Why is it each time the president flies out, people die? September 2018 to China - (Cholera Outbreak) November - December 2018 on Annual holiday - (Doctors Strike) 14 January 2019 to Russia, Belarus, etc - (Innocent civilians during Fuel Protests) And now to UAE - #CycloneIdai",injured_or_dead_people,cyclone_idai_2019,test,set1,Critical Rescue,"why is it each time the president flies out, people die? september 2018 to china - cholera outbreak november - december 2018 on annual holiday - doctors strike 14 january 2019 to russia, belarus, etc - innocent civilians during fuel protests and now to uae - cycloneidai",270,47,Irrelevant,False
